4744821.331	703795.163
4744840.281	703771.888
4744855.976	703784.293
4744876.435	703774.931
4744851.249	703805.969
4744830.82	703815.288
4744847.93	703841.658
4744860.632	703826.044
4744871.643	703796.639
4744893.741	703801.252
4744881.118	703816.735
4744876.383	703838.315
4744898.484	703842.872
4744903.108	703821.203
